S1	S2	S3
112	119	87
4	4	2
36	35	36
2	3	0
122	167	127
42	48	51
24	27	33
0	0	0
37	34	42
50	58	61
219	226	202
7	15	6
234	276	217
41	45	35
240	293	231
3	1	2
3	3	2
13	10	12
12	10	11
2	0	2
4	9	4
9	8	2
92	92	86
164	174	147
4	3	2
36	29	19
8	6	5
0	1	0
538	622	493
69	72	84
76	75	80
1230	1161	1150
464	488	411
230	252	199
285	296	282
13	18	11
18	13	13
22	17	18
57	66	48
744	774	636
1	3	5
9	10	3
0	1	0
765	794	724
424	387	451
864	858	740
564	484	437
0	1	3
148	172	132
136	133	105
31	21	18
35	25	27
62	54	67
1634	1582	1486
867	805	730
12	11	3
10	4	6
1	0	3
4	4	6
9	8	10
568	626	486
118	123	96
6	4	2
2848	2911	2653
17	23	31
78	66	60
3	4	2
31	40	31
266	334	261
233	237	196
1037	1104	905
20	14	16
7	8	3
84	104	71
4	4	9
24	15	13
0	1	2
237	217	177
1153	1073	1037
2184	2315	2004
59	57	44
1091	1197	1046
483	437	445
377	360	308
122	109	95
376	377	318
49	35	52
67	65	67
300	328	334
184	174	167
10	13	9
42	35	42
2	2	4
62	54	65
314	341	351
49	57	69
30	27	32
344	319	296
107	99	97
15	17	19
366	382	397
29	23	24
94	84	76
12	21	6
291	386	292
45	43	32
35	41	36
92	88	71
29	30	25
102	109	76
197	180	188
157	147	139
83	75	88
77	69	44
153	160	156
36	42	42
1	4	4
1	0	0
4	4	5
11	9	9
10	7	9
1	2	0
20	15	12
22	24	17
497	470	465
21	20	21
274	241	216
110	89	87
77	94	67
24	13	18
5	6	7
17	8	9
49	48	46
80	73	62
3	6	5
2352	2672	2392
63	71	51
97	108	79
10	17	16
57	48	34
113	90	83
9	21	23
831	940	800
86	74	85
151	168	141
20	16	9
2	5	0
496	576	447
413	451	401
1	5	3
5	10	11
20	15	16
34	33	34
112	122	99
11	10	10
748	815	601
228	280	214
5	8	5
23	22	13
7	4	2
8	7	6
4	5	3
8	7	3
10	8	11
39	42	22
6	7	12
1	3	1
36	38	30
20	10	11
5	1	0
7	12	24
15	18	15
3	4	1
8	6	6
497	526	463
9	5	4
1368	1503	1111
51	59	48
62	84	57
369	383	304
51	47	45
41	30	27
5	2	3
437	404	404
71	59	55
5	13	12
12	18	23
116	130	130
74	63	66
9	5	9
2	5	4
74	75	54
5	4	5
12	19	8
18	7	9
36	34	28
0	1	4
1	1	0
3	4	3
49	36	48
31	27	29
1	1	1
12	11	9
41	47	28
2	2	2
24	28	18
479	438	386
92	101	76
17	8	21
19	18	12
34	21	27
143	122	85
59	54	56
53	53	43
8	5	4
173	140	124
66	62	45
15	8	14
23	30	20
135	137	126
3	2	6
135	94	112
39	31	25
20	13	19
6	7	7
82	77	73
10	1	3
6	3	4
41	45	39
25	23	20
0	1	0
11	14	9
98	82	77
71	68	68
31	37	35
62	46	64
38	41	32
5	8	3
7	21	12
8	8	13
4	11	5
14	11	14
199	214	185
28	33	27
74	83	69
42	28	22
10	8	18
23	24	15
5	3	3
762	846	712
11	5	9
66	70	57
11	5	9
66	70	57
112	117	143
43	59	41
201	228	227
110	115	141
43	59	41
38	37	37
4	5	2
2	6	6
4	4	10
1	0	0
10	11	12
18	9	12
71	99	76
0	1	5
33	40	28
137	129	120
373	391	352
6	11	6
61	50	44
241	244	227
9	6	7
5	7	5
42	54	45
16	10	13
112	119	98
125	141	125
12	12	9
32	44	38
171	162	136
3	3	6
478	422	456
48	59	44
3	3	0
14	13	11
5	5	8
49	43	45
14	9	9
4	4	7
120	110	97
1277	1217	1144
39	66	51
87	100	88
46	53	60
182	189	146
63	61	46
10	8	4
200	170	184
395	390	360
643	649	573
97	102	75
2	0	0
884	892	719
359	365	315
623	684	585
53	50	68
67	58	65
25	20	33
8	12	7
190	180	148
584	567	530
747	736	687
24	18	28
51	43	59
0	2	0
76	62	58
0	0	0
14	17	16
28	34	31
2078	2324	1855
113	133	118
207	224	166
18	13	19
3	2	0
918	910	778
325	318	279
316	253	294
97	101	85
73	79	54
1	3	1
0	0	1
6	3	5
42	34	27
9	6	2
1	4	3
0	1	2
152	144	146
207	196	215
21	24	11
33	47	42
11	11	12
336	394	327
216	207	178
65	63	47
560	564	495
44	31	44
194	215	216
916	821	815
694	751	626
452	477	427
146	167	144
107	83	82
4	4	2
14	11	15
12	8	8
31	22	17
103	96	85
58	67	60
7	8	8
3	5	1
3	4	4
2	3	4
4	0	4
2	2	1
2	3	1
0	1	1
9	8	5
2	4	5
3	1	1
17	19	15
11	18	23
11	10	12
82	66	51
21	18	13
77	75	63
48	22	41
156	120	147
211	288	235
14	19	20
91	81	93
259	309	233
6	5	2
84	87	91
134	120	125
46	33	31
344	357	305
9	10	7
53	56	58
32	30	30
0	0	0
39	39	29
53	43	31
78	110	86
462	444	431
9	8	8
97	102	81
11	9	8
1	4	1
29	28	32
285	299	255
86	70	70
144	124	102
36	36	39
305	319	268
148	169	149
5	3	2
6	10	13
4	3	6
698	715	697
3218	3271	3046
455	392	328
34	44	38
57	50	55
192	204	164
5319	5590	5049
622	621	610
15	19	9
0	0	0
6	11	8
21	23	27
123	108	103
105	117	106
8	8	10
180	214	164
17	21	24
263	209	215
594	655	575
314	325	317
449	441	365
563	578	477
428	334	368
141	105	115
926	977	921
285	254	241
135	146	111
50	56	37
833	861	696
127	161	120
9	9	6
0	0	0
25	25	18
15	25	9
11	14	11
41	29	31
34	35	26
7	4	7
135	132	123
388	379	373
497	479	376
10	11	4
5	6	3
8	5	4
0	4	2
1	1	1
5	7	3
45	51	37
403	391	359
210	221	208
376	386	334
510	453	408
90	91	78
86	80	72
424	398	397
291	312	241
130	98	124
6	5	9
359	354	251
395	405	307
8	4	3
7	6	7
4	6	4
434	479	394
109	131	94
389	436	363
138	152	141
88	77	63
1531	1512	1401
1929	1839	1738
2390	2407	2314
6906	7036	6295
3169	3198	2660
40	34	37
94	109	112
140	166	118
370	338	327
109	115	95
2	6	6
7	15	10
3	8	0
25	36	32
33	46	36
59	50	56
68	63	60
60	72	67
253	240	231
307	324	308
7	6	4
2161	2105	1795
150	152	150
240	240	211
3	6	2
29	30	30
8	7	6
410	366	365
380	345	314
10	14	7
49	35	44
10	9	6
5	0	2
371	333	298
5	4	2
12	11	8
1	1	0
5	4	3
4	2	2
13	12	14
1	4	4
2	0	0
0	0	0
0	1	1
2	5	4
2	1	1
13	8	8
268	264	229
290	255	260
162	150	163
5	11	7
41	49	34
286	267	235
66	72	61
604	575	521
50	41	33
161	151	151
4	4	5
63	62	64
59	65	48
6	6	3
14	8	12
14	13	7
4	10	2
43	46	36
894	951	805
130	159	121
24	23	15
81	114	86
9	8	14
10	3	2
32	40	21
79	79	72
43	39	51
10	3	5
49	42	29
11	5	5
4	2	0
21	22	12
10	32	14
39	24	30
51	51	26
113	115	112
27	33	30
155	175	119
10	7	8
304	298	239
2	2	0
93	97	89
232	266	205
21	12	15
55	73	72
48	46	54
51	56	31
246	258	235
81	107	104
4	6	10
33	42	46
37	56	50
28	24	17
35	34	38
177	187	154
3	5	4
0	1	0
1	2	0
2	1	1
0	1	1
3	3	2
10	3	2
2	3	0
3	2	4
6	4	2
1	2	2
1	4	3
1	0	0
0	0	1
36	20	29
1	4	1
109	119	86
106	104	110
48	68	47
4	3	0
25	23	27
37	26	24
9	8	8
11	12	11
103	113	109
180	191	156
0	1	1
0	1	0
1	0	5
5	6	3
14	15	22
649	692	546
93	80	88
367	390	366
9	11	6
22	27	24
197	235	196
81	78	83
84	95	85
107	109	97
17	19	15
38	43	46
5	4	1
13	11	7
21	29	39
24	19	14
5	6	3
5	7	6
7	7	7
4	3	4
53	56	45
164	170	138
561	575	458
17	11	15
7	4	7
1	0	1
40	34	43
39	49	35
19	25	21
45	53	49
17	24	14
20	18	15
82	92	84
15	10	12
152	144	137
19	19	19
69	80	68
48	41	38
6	6	10
0	0	1
63	72	55
2	3	2
3	4	1
39	42	35
7	6	7
1	4	1
2	0	0
11	13	8
58	64	59
130	155	116
42	61	44
18	14	20
668	576	572
158	140	151
269	305	250
4	3	3
4	2	4
4	1	3
12	14	13
2	2	2
3	3	2
25	18	14
10	10	8
20	19	19
95	106	106
131	146	102
57	48	67
8	11	13
57	72	57
62	61	49
44	46	53
104	128	117
2	0	1
14	15	4
39	24	23
5	3	4
0	0	0
111	111	122
6	6	0
407	421	356
5	9	3
53	107	63
676	606	466
194	211	152
1453	1574	1265
0	0	0
229	290	634
9	167	10
85	103	74
0	2	1
25	40	41
72	95	85
12	10	11
25	40	38
290	236	231
96	107	108
53	46	47
9	7	3
50	57	30
93	99	99
1018	1047	904
320	326	315
1164	1221	982
163	182	173
127	149	144
114	101	116
40	40	35
8960	8468	8713
61	65	52
45	38	35
89	103	79
246	255	203
18	27	22
37	49	33
45	59	45
133	134	130
420	455	399
314	366	302
80	73	52
59	66	59
316	417	349
1	1	2
0	2	3
7	6	5
290	333	266
272	226	198
498	504	466
170	175	154
2011	1981	1671
6	7	7
3	1	1
1650	1537	1198
1189	1111	823
0	3	2
11	10	9
81	79	76
17	35	20
324	340	300
32	36	24
201	213	185
16	15	18
701	738	632
479	445	417
597	607	548
558	524	494
1090	1215	956
618	645	575
873	933	782
86	88	84
287	302	253
472	441	373
1420	1434	1303
7	3	2
18	24	13
58	58	35
181	237	175
85	83	90
275	305	237
68	67	50
88	88	67
92	90	97
247	244	195
3536	3474	3416
664	594	658
95	98	102
100	90	102
55	82	54
35	38	35
71	75	69
7	12	9
117	114	105
18	16	15
2	2	1
63	61	52
218	226	207
17	31	16
9	17	4
555	652	533
154	170	141
54	60	46
118	100	95
48	46	41
14	16	16
16	16	19
28	33	25
59	83	54
25	16	19
48	45	36
24	23	25
4	7	5
483	505	437
49	43	59
1302	1155	1214
139	135	126
479	533	411
159	138	114
48	44	48
23	12	17
68	50	40
88	71	74
6	5	2
45	65	61
56	60	49
288	319	310
96	103	89
1	5	2
63	62	52
101	92	99
33	46	26
115	143	105
456	441	442
115	114	121
29	44	34
9	10	8
33	40	34
20	23	28
58	69	62
40	48	51
458	496	454
8	2	5
183	211	148
335	340	286
71	68	54
56	39	50
8	8	3
1	2	1
46	56	43
39	35	34
64	36	41
0	0	0
63	36	40
389	417	373
504	552	457
23	21	18
68	86	73
22	7	12
14	7	15
14	22	12
16	24	17
44	45	46
4	8	4
37	39	32
275	314	301
680	767	610
14	29	27
779	816	629
262	249	229
171	178	167
183	163	146
692	719	615
2	0	1
23	16	11
27	33	34
12	14	19
0	2	1
120	98	114
326	349	270
367	354	330
30	29	29
4	4	4
18	14	18
3	4	2
34	43	27
12	8	7
17	8	14
42	42	41
18	20	21
208	231	233
113	96	94
91	100	81
73	71	56
18	27	25
5	5	6
15	5	7
6	4	2
9	5	7
6	2	1
3	6	3
596	652	596
473	436	335
368	369	287
562	615	529
212	189	183
35	35	27
60	53	43
611	539	517
2161	2016	1946
4162	3716	3695
136	116	115
232	242	229
34	29	27
91	68	64
95	130	76
18	7	9
130	155	117
193	209	187
1	0	0
108	128	94
19	14	11
3	2	2
5	6	9
86	78	82
7	8	10
261	318	264
50	56	52
43	54	34
94	69	73
0	1	1
0	0	0
16	14	9
20	21	11
38	41	50
178	173	134
37	38	46
173	169	151
404	407	387
3	3	3
916	934	923
218	245	162
158	164	114
41	47	39
162	169	135
620	600	505
10	7	3
5	5	10
26	22	15
68	54	58
122	138	106
24	18	7
1069	1160	981
4	6	3
167	161	135
9	7	10
9	6	9
224	225	195
31	38	31
156	157	107
119	112	110
52	63	40
51	67	28
14	16	13
865	880	725
1	9	0
4	8	3
9	8	7
0	0	4
3	1	2
11	3	7
67	72	74
2	2	3
5	2	0
4	3	2
3	3	3
49	52	32
12	15	15
5	4	5
19	17	16
8	6	3
11	19	14
18	24	14
23	20	20
30	33	33
99	124	112
7	9	10
51	70	58
66	66	74
44	52	47
22	29	28
10	6	11
34	32	27
3	4	3
13	8	7
12	22	17
4	12	13
3	3	1
44	63	46
19	25	22
14	20	10
12	24	19
9	16	7
2	0	3
1	0	1
6	3	3
3	1	2
1	3	4
11	9	7
18	19	19
3	6	2
6	4	5
0	0	1
17	9	7
17	12	21
63	65	61
220	254	195
99	121	92
1	0	1
40	28	35
25	21	22
23	23	22
57	73	55
2	3	5
10	8	6
1	2	3
5	13	12
1	3	0
0	0	0
3	11	4
2	7	8
1	5	3
33	27	35
54	70	60
27	23	29
2	3	1
10	4	8
110	98	87
155	128	138
2	6	4
6	5	5
16	24	13
17	28	21
2	3	2
355	356	320
147	164	121
441	492	355
7	5	5
16	20	11
10	5	3
4	10	8
32	33	28
68	68	56
528	551	475
105	115	82
192	232	191
509	535	473
8	8	9
93	87	74
51	61	57
87	74	80
1269	1308	1047
32	22	17
27	26	33
57	48	52
3	1	2
0	1	0
0	1	2
1	3	2
0	1	0
155	175	147
52	66	46
2	0	1
88	85	72
35	46	43
60	70	68
20	8	13
36	37	30
234	244	165
28	28	13
5	5	11
140	164	132
21	15	25
19	28	25
55	30	31
0	3	5
2	1	2
0	1	1
11	15	15
185	241	172
94	126	99
9	1	3
33	34	29
119	111	99
12	14	16
25	30	34
64	58	50
262	238	202
1	0	2
5	2	3
4	4	6
18	28	21
282	333	261
283	269	241
39	38	26
18	9	3
0	0	0
76	94	71
62	67	62
2	4	4
25	32	25
10	15	11
5	7	9
8	8	4
212	205	199
257	227	200
16	22	13
120	128	86
19	16	13
9	8	11
1	0	0
20	19	19
81	87	83
40	41	39
3	7	1
6	14	16
918	942	801
200	175	174
45	58	47
4	10	4
157	162	125
1	9	5
103	105	74
26	30	33
8	4	4
18	22	18
138	158	144
29	39	28
15	24	15
29	37	34
12	8	8
122	140	134
89	98	88
13	9	17
16	6	12
2171	2010	1772
680	654	597
107	123	105
144	178	141
40	39	41
56	37	51
76	88	59
435	521	432
234	325	259
121	109	80
78	60	67
172	183	161
93	82	68
66	70	61
206	179	162
618	676	571
40	20	19
52	66	37
82	71	64
59	46	62
120	117	115
194	157	192
25	28	46
39	40	30
163	184	139
282	261	291
11	11	13
3	3	4
52	56	40
7	8	6
34	35	39
61	77	61
122	112	102
19	21	16
1	1	0
28	28	21
20	35	16
0	0	1
3	1	1
2	0	3
4	3	2
17	24	27
157	160	160
745	858	719
179	190	200
5	5	3
409	367	311
38	36	34
5	5	3
4	6	3
14	15	15
208	211	186
67	67	34
362	376	299
6	1	7
273	269	247
59	59	49
35	34	35
2	3	2
2	2	2
3	1	4
37	39	25
957	953	809
248	317	217
81	64	67
2	8	2
6	1	3
208	234	201
2	0	3
15	16	23
361	447	349
77	65	59
58	46	45
109	101	81
9	9	18
5	5	5
40	38	37
4	5	1
0	0	0
195	203	178
10	22	10
8	12	8
34	25	26
132	115	122
76	75	77
55	33	42
62	49	62
46	71	53
1	5	4
11	15	7
10	8	13
7	8	4
226	244	220
143	140	140
51	58	52
29	36	29
2	2	3
2	1	1
3	1	4
72	91	89
392	359	372
245	253	238
180	207	196
465	494	432
397	362	372
248	255	242
168	192	168
23	25	24
99	96	75
27	27	26
100	97	76
112	96	111
19	11	19
112	96	111
16	17	10
19	19	10
28	32	33
1	1	1
5	4	7
3	3	2
565	571	473
27	26	15
223	197	149
1	0	0
0	0	0
0	0	3
65	71	63
0	1	0
8	19	5
58	50	49
47	35	20
5	14	3
10	13	14
18	25	18
12	19	14
20	32	16
53	50	49
56	40	37
22	24	17
6	5	3
4	6	5
2	4	2
63	64	45
37	28	24
6	7	5
21	24	24
105	97	83
140	122	128
335	347	285
54	59	45
165	190	157
14	10	9
343	382	315
26	18	25
29	20	14
25	16	14
71	65	65
475	441	383
23	31	34
14	4	4
4	2	1
72	74	77
45	42	40
118	126	135
67	73	51
1	1	1
0	1	0
50	64	50
63	67	93
241	242	183
90	78	71
62	70	54
299	350	324
4	3	1
1	0	2
52	57	38
20	12	9
3	7	4
8	10	13
121	113	126
4	6	2
4	3	3
35	40	30
12	17	9
9	12	14
32	43	15
25	28	25
59	80	53
42	26	27
9	5	12
10	8	9
4	5	4
9	10	3
0	2	5
5	2	3
29	37	34
315	367	276
83	100	78
32	32	32
5	7	7
89	87	61
95	93	67
1	1	1
7	4	5
20	5	8
1	4	0
514	546	399
31	29	26
2	1	1
2	2	3
132	88	103
555	598	481
445	428	379
4	9	2
7	7	10
7	5	11
113	101	112
179	197	167
89	114	95
84	63	52
259	247	224
184	152	156
499	547	433
6	9	8
16	27	15
113	114	76
92	89	84
71	96	56
450	491	401
3591	3812	3067
87	98	72
206	232	183
176	180	165
741	736	706
24	29	18
496	464	382
32	33	33
7	8	7
1782	1675	1522
3063	3006	2518
29	51	42
9	8	7
2	8	4
1	1	1
102	102	93
125	130	97
10	14	9
4788	4054	3995
2448	1590	1926
748	513	790
770	735	667
383	398	411
1	3	2
453	473	487
7	16	10
47	62	54
371	392	327
15	13	3
198	238	238
3	2	0
108	126	102
44	59	44
636	677	610
1262	1232	1210
315	344	323
5	8	15
24	26	11
319	351	289
2	0	2
71	67	81
180	179	147
10	7	5
92	115	87
459	532	426
21	14	9
18	38	17
14	12	10
68	77	73
105	136	105
36	31	21
9	6	5
6	5	3
9	1	5
113	99	86
149	131	137
3	1	2
5	4	3
19	19	13
281	282	247
12	20	15
111	109	100
79	92	53
29	26	31
19	32	22
1	6	5
8	3	3
7	2	5
0	0	0
3	8	3
1	1	0
10	14	13
425	455	345
242	243	216
288	286	279
30	26	17
67	74	63
1	0	1
300	362	268
47	34	53
98	107	92
207	221	180
26	21	26
37	48	45
575	596	512
22	19	21
1	1	2
698	707	717
111	113	125
431	422	439
25	34	33
185	181	168
114	100	107
568	611	513
463	482	453
104	121	97
336	343	284
79	82	57
0	0	1
583	549	563
298	271	292
567	568	499
160	166	151
328	319	310
63	64	47
100	93	84
26	29	29
187	186	126
4	2	1
40	43	54
13	16	23
20	25	26
237	256	189
338	348	318
1	4	5
42	38	51
311	288	233
44	29	31
80	78	69
3	1	0
31	30	25
264	270	241
2	2	2
14	8	5
7	5	2
9	2	5
12	9	4
47	55	46
28	38	28
562	627	513
118	115	98
31	25	26
30	31	23
74	96	81
4	7	1
427	439	343
236	222	207
5	3	2
7	11	8
12	14	13
3	1	7
2	7	5
51	59	41
0	0	2
4	1	4
11	19	12
1	1	3
314	324	266
2	5	1
8	13	6
9	10	6
2	1	0
1	0	1
15	18	17
25	28	27
15	17	11
5	6	6
13	5	11
20	23	13
35	20	19
224	268	194
131	150	130
60	49	35
1083	1111	1112
26	32	15
61	68	61
59	51	45
226	200	212
253	229	245
444	450	390
368	411	335
124	143	132
22	31	35
75	83	70
172	167	164
153	171	171
5	6	4
12	8	6
5	6	5
7	8	9
19	18	20
291	266	302
209	229	196
100	103	73
318	397	363
216	210	202
2510	2731	2334
426	443	454
347	348	302
119	164	106
22	32	26
153	137	110
7	7	7
2	6	6
11	7	7
0	0	0
12	14	14
26	26	27
106	143	84
453	489	413
17	14	10
97	107	100
0	1	1
1	1	0
4	2	1
654	667	523
594	560	506
97	96	91
472	490	426
10	11	7
87	66	77
5	5	2
308	256	234
203	177	189
55	71	57
94	105	85
114	138	88
62	72	40
274	289	221
96	77	71
140	155	120
32	42	33
92	85	78
16	15	16
41	39	29
6	5	6
8	5	3
9	5	12
8	4	4
4	0	2
7	4	3
1	4	4
7	6	1
67	70	70
32	35	37
13	15	6
3	2	0
2	2	3
6	16	14
0	0	0
9	4	3
20	15	11
4337	4282	4288
8	9	11
60	57	56
29	30	17
99	115	89
466	461	419
115	129	102
432	446	365
0	2	0
62	77	46
73	54	59
264	243	245
5	12	6
7	7	1
5	0	2
14	14	17
3	4	7
17	9	11
8	6	7
4	1	2
8	4	1
50	43	29
13	17	17
0	5	1
19	34	33
61	70	53
8	10	9
25	27	28
12	15	10
25	26	19
120	143	127
12	12	13
276	259	198
621	608	521
127	91	99
19	21	10
81	78	46
315	313	281
48	52	46
0	0	0
106	108	101
63	79	67
91	90	68
125	118	123
52	53	57
23	31	24
54	41	23
140	142	120
35	34	25
27	21	23
3	3	2
3	0	2
51	33	33
14	11	14
20	24	17
9	11	12
195	220	186
1	0	3
55	53	41
26	31	25
29	32	24
5	5	8
71	87	59
22	34	24
57	87	73
10	8	12
8	8	3
25	27	17
62	75	60
12	8	10
115	121	94
11	12	11
204	248	199
63	52	38
41	33	28
18	23	23
6	3	3
6	1	3
4	10	5
8	5	3
3	8	5
6	8	6
189	163	176
102	112	92
20	23	22
473	471	422
5	14	5
5	5	4
289	277	254
8	4	5
6	8	9
34	30	36
84	103	86
131	143	133
185	166	162
4	1	2
5	4	3
45	69	53
25	36	26
7	10	13
70	69	78
5	5	3
6	8	5
10	5	5
86	104	78
53	46	36
14	13	10
20	29	26
2	4	0
3	1	2
5	4	7
1	1	2
4	1	5
71	60	68
200	240	162
465	521	450
4	1	2
58	56	44
1209	1288	1140
15	19	13
0	0	1
13	17	17
130	146	121
91	103	92
41	36	31
23	26	27
31	41	46
44	55	45
278	260	197
69	70	60
4	9	0
56	79	60
253	219	267
114	131	89
6	8	9
42	44	37
52	66	51
16	11	9
6	7	9
40	38	30
58	70	56
14	12	7
60	66	54
117	140	131
100	99	75
22	19	20
7	12	8
8	5	7
37	23	22
74	76	82
902	931	788
78	88	84
749	672	657
168	147	148
16	8	9
4730	4903	4217
3984	4047	3053
46	55	31
1	3	2
16	26	15
136	118	102
275	269	287
1	3	4
99	90	109
68	56	73
22	15	26
30	18	24
87	108	96
70	84	70
51	44	47
15	20	16
14	15	10
12	8	16
23	24	18
108	111	100
122	124	123
13	10	10
38	40	24
20	35	30
8	6	10
7	6	5
6	8	7
15	12	17
56	36	40
60	65	45
265	245	204
1	1	0
9	16	8
125	153	129
66	61	68
21	18	22
57	83	54
16	13	24
11	11	12
23	31	26
5	9	6
81	105	61
52	78	76
247	210	175
27	30	26
0	3	1
2008	1972	1908
16	12	13
506	550	441
7	8	13
9	5	11
3	5	2
39	31	32
50	52	59
257	321	269
31	33	39
41	47	50
25	18	29
12	6	10
11	15	15
88	104	73
10	4	9
0	2	0
1	1	1
2	1	3
5	9	1
6	12	8
256	262	239
3	5	9
18	19	14
128	133	140
35	49	37
5	7	3
17	8	10
2	4	3
5	6	1
3	1	0
58	57	65
231	238	236
223	225	211
775	832	639
25	21	25
0	1	0
24	19	16
12	14	15
33	37	32
24	19	16
12	14	15
169	179	162
75	91	82
62	68	52
51	67	52
74	71	41
699	698	605
4822	4848	4124
40	33	33
110	96	93
66	82	69
0	0	0
14	16	9
6	6	3
1	0	2
20	19	9
3	2	4
3	5	3
45	56	38
8	10	5
7	3	3
137	152	108
1	0	1
1	0	0
1	1	3
174	186	149
3	6	4
8	11	5
53	40	32
38	31	26
68	66	59
13	9	7
4	6	3
12	4	7
3	0	2
56	78	85
23	19	9
0	0	1
5	2	8
13	17	7
6	3	3
3	5	5
93	89	44
79	98	76
173	152	141
408	511	407
191	185	151
275	312	253
86	98	106
8	22	10
7	8	5
52	67	41
4	1	1
0	1	1
42	32	42
904	966	836
54	55	70
10	12	18
11	10	9
127	135	113
47	44	29
63	89	59
148	176	154
1	1	0
745	863	707
1794	1867	1510
2394	2337	2170
141	159	147
118	144	86
4	2	1
9	7	1
199	181	194
177	174	141
1	3	2
20	15	10
98	67	77
331	338	276
4589	4624	4063
716	676	584
1	5	7
5	10	7
5	4	1
2	4	2
678	784	650
46	49	29
323	376	337
11	12	8
27	29	21
137	169	123
75	113	76
17	15	10
7	14	9
11	8	17
60	64	67
854	950	790
19	30	21
15	11	13
27	21	14
13	16	20
44	46	34
62	59	49
562	633	538
88	92	80
87	89	78
125	105	97
49	57	45
569	629	477
0	0	0
607	674	572
1279	1206	1163
0	6	4
722	639	628
3	1	3
107	104	99
492	532	421
22	22	31
19	30	28
494	479	384
626	688	596
273	265	256
449	458	447
804	898	738
121	135	127
321	312	251
69	49	42
9	15	13
58	73	56
605	661	516
7	7	2
274	291	264
12	10	4
89	92	84
16	25	12
310	305	268
7	5	12
2	2	3
45	68	58
368	373	321
282	287	266
2	2	0
4	6	8
2	5	2
15	15	9
1	4	3
14	27	11
26	39	21
22	19	23
35	32	26
1	0	2
9	8	6
37	24	23
106	97	109
80	87	95
53	47	59
244	223	233
27	24	27
51	49	50
92	75	80
1	0	1
0	1	0
4	4	3
400	345	336
29	25	23
4	2	0
0	0	0
21	19	18
47	36	29
80	82	62
15	22	14
4	0	2
21	7	15
104	124	92
33	28	25
9	6	15
1	0	2
32	23	29
7	3	3
3	4	1
23	13	23
61	64	39
26	37	27
8	18	6
1	2	0
1	4	1
219	199	200
10	5	6
14	21	6
2	2	4
13	20	4
2	2	4
12	22	5
6	7	3
12	16	9
1	2	0
12	9	8
17	12	10
11	17	17
2	0	2
91	102	87
16	32	29
51	47	32
46	51	46
2	2	2
2	4	5
6	5	2
177	201	186
61	64	58
8	2	2
342	377	315
373	345	360
4	4	4
6	11	5
22	26	27
43	53	30
52	40	57
113	114	100
159	153	108
2	9	8
4	3	7
1	8	5
158	180	175
5	2	0
0	4	1
101	128	144
24	32	27
21	17	16
30	27	34
31	20	16
261	300	230
107	118	102
5	4	8
279	281	255
156	140	143
449	468	400
20	13	7
119	112	106
75	72	71
189	181	197
107	96	83
94	100	82
10	12	9
41	32	33
1090	1130	944
1293	1269	1039
856	955	772
320	334	305
940	955	907
126	144	112
3	4	4
16	14	10
73	83	80
220	266	213
31	56	26
59	32	31
58	52	56
215	224	166
15	12	16
0	2	1
18	9	12
7	7	4
20	21	28
4	5	3
6	9	12
29	34	47
16	23	18
24	29	13
17	19	19
7	6	5
2	4	1
3	1	0
1	0	0
2	4	3
233	198	213
102	74	85
46	32	39
224	227	196
397	413	372
134	130	139
2	9	7
0	3	1
1	0	0
14	11	15
1	1	0
4	7	5
9	6	5
14	16	10
7	14	6
1	6	3
3	6	2
6	2	2
9	10	7
37	30	27
6	6	5
20	27	26
42	37	47
197	262	185
318	324	277
102	77	83
278	252	277
89	81	73
30	21	29
172	190	156
276	287	244
88	105	98
32	36	32
84	77	93
67	64	45
75	71	76
156	161	134
71	74	54
568	667	558
214	215	196
7	9	11
32	29	18
7	7	10
14	9	7
379	343	366
639	754	598
8	8	6
16	11	11
36	14	21
0	1	1
2	4	2
46	40	63
74	69	63
30	32	36
21	25	15
112	115	120
